id,question,context,answer,answer_start
3月1日,撒能羊的原產地是哪裡？,撒能(Saanen)：撒能為原產於瑞士,撒能為原產於瑞士Saanen Valley,17
3月2日,撒能羊的毛色特徵是什麼？,"撒能(Saanen)：撒能為原產於瑞士Saanen Vally的大型羊種，也是世界上頭數最多的乳羊品種。全身被毛為白色或乳白色。皮膚為粉紅或黃褐色，有些羊隻在乳房、眼、耳及鼻部附近的皮膚有黑色斑點出現，但在品種登錄上仍可被接受。在熱帶地區戶外飼養的羊隻，有色皮膚可以抗紫外線避免烈日曬傷，因此，黃褐色的膚色已成為現今澳洲撒能品種選拔的項目之一。撒能羊的兩耳直立並略向前傾，鼻裸平直或略凹，有角或角，頸部常有兩條肉垂，性情溫馴，比其他乳羊品種安靜沉穩，彼此間很少有嚴重打鬥、欺侮同伴及跳欄的情形發生。公母羊均可能有，在溫帶地區的撒能羊常見背部及大腿部有很長的毛髮，公羊在前額也有瀏海。長毛羊隻一般在進口到臺灣之後會有不同程度的換毛現象，以適應亞熱帶氣候。成年母羊體高(耆甲高)至少76公分以上，體重61公斤以上；種公羊體高81公分以上，體重則在85公斤以上。純種撒能偶而也可能生出黑色或其他毛色的小羊，在美國稱為黑貂(Sable)，部分美國的羊農正準備以此育成另一個新品種。撒能羊群中常出現先天無角的羊隻，當公、母羊都先天無角時，後代出現陰陽體或間性(intersex)的機會很高，這種羊隻外陰部小，但陰蒂突出明顯，外陰部與肛門之間的距離比正常母羊大，生殖道發育不全，在體內卵巢部位常出現睪丸組織，大部分沒有生育能力，因此在選留種羊時，母羊可允許無角，公羊量以選留先天有角者為宜。撒能母羊泌乳量高且泌乳期長，305天的平均產乳量約1，000公斤左右，溫帶地區年產2，000公斤者很平常，是乳羊品種中產乳量最高者，目前羊乳產量的世界記錄保持者為一頭名為Osory Snowgoose的澳洲撒能母羊，第二產的泌乳量高達3，582 公斤/365天，因此，撒能羊有乳羊中的""荷蘭牛""之稱。乳脂率均為3.5%，乳蛋白3.0~3.2%能羊的泌乳量雖高，但耐熱性及耐粗性較差，適合比較集約的飼養管理。臺灣的撒能羊早期由日本引進，近十年來也有部分自紐西蘭及澳洲進口，但仍以自美國進口的數量最多。",全身被毛為白色或乳白色，皮膚為粉紅或黃褐色，有些羊隻在乳房、眼、耳及鼻部附近有黑色斑點,52
3月3日,撒能羊的耳朵、鼻部和毛髮的特徵是什麼？,"撒能(Saanen)：撒能為原產於瑞士Saanen Vally的大型羊種，也是世界上頭數最多的乳羊品種。全身被毛為白色或乳白色。皮膚為粉紅或黃褐色，有些羊隻在乳房、眼、耳及鼻部附近的皮膚有黑色斑點出現，但在品種登錄上仍可被接受。在熱帶地區戶外飼養的羊隻，有色皮膚可以抗紫外線避免烈日曬傷，因此，黃褐色的膚色已成為現今澳洲撒能品種選拔的項目之一。撒能羊的兩耳直立並略向前傾，鼻裸平直或略凹，有角或角，頸部常有兩條肉垂，性情溫馴，比其他乳羊品種安靜沉穩，彼此間很少有嚴重打鬥、欺侮同伴及跳欄的情形發生。公母羊均可能有，在溫帶地區的撒能羊常見背部及大腿部有很長的毛髮，公羊在前額也有瀏海。長毛羊隻一般在進口到臺灣之後會有不同程度的換毛現象，以適應亞熱帶氣候。成年母羊體高(耆甲高)至少76公分以上，體重61公斤以上；種公羊體高81公分以上，體重則在85公斤以上。純種撒能偶而也可能生出黑色或其他毛色的小羊，在美國稱為黑貂(Sable)，部分美國的羊農正準備以此育成另一個新品種。撒能羊群中常出現先天無角的羊隻，當公、母羊都先天無角時，後代出現陰陽體或間性(intersex)的機會很高，這種羊隻外陰部小，但陰蒂突出明顯，外陰部與肛門之間的距離比正常母羊大，生殖道發育不全，在體內卵巢部位常出現睪丸組織，大部分沒有生育能力，因此在選留種羊時，母羊可允許無角，公羊量以選留先天有角者為宜。撒能母羊泌乳量高且泌乳期長，305天的平均產乳量約1，000公斤左右，溫帶地區年產2，000公斤者很平常，是乳羊品種中產乳量最高者，目前羊乳產量的世界記錄保持者為一頭名為Osory Snowgoose的澳洲撒能母羊，第二產的泌乳量高達3，582 公斤/365天，因此，撒能羊有乳羊中的""荷蘭牛""之稱。乳脂率均為3.5%，乳蛋白3.0~3.2%能羊的泌乳量雖高，但耐熱性及耐粗性較差，適合比較集約的飼養管理。臺灣的撒能羊早期由日本引進，近十年來也有部分自紐西蘭及澳洲進口，但仍以自美國進口的數量最多。",撒能羊的兩耳直立並略向前傾；鼻裸平直或略凹，有角或無角，頸部常有兩條肉垂；在溫帶地區常見背部及大腿部有很長的毛髮，公羊在前額也有瀏海,172
3月4日,撒能羊的性情特徵是什麼？,"撒能(Saanen)：撒能為原產於瑞士Saanen Vally的大型羊種，也是世界上頭數最多的乳羊品種。全身被毛為白色或乳白色。皮膚為粉紅或黃褐色，有些羊隻在乳房、眼、耳及鼻部附近的皮膚有黑色斑點出現，但在品種登錄上仍可被接受。在熱帶地區戶外飼養的羊隻，有色皮膚可以抗紫外線避免烈日曬傷，因此，黃褐色的膚色已成為現今澳洲撒能品種選拔的項目之一。撒能羊的兩耳直立並略向前傾，鼻裸平直或略凹，有角或角，頸部常有兩條肉垂，性情溫馴，比其他乳羊品種安靜沉穩，彼此間很少有嚴重打鬥、欺侮同伴及跳欄的情形發生。公母羊均可能有，在溫帶地區的撒能羊常見背部及大腿部有很長的毛髮，公羊在前額也有瀏海。長毛羊隻一般在進口到臺灣之後會有不同程度的換毛現象，以適應亞熱帶氣候。成年母羊體高(耆甲高)至少76公分以上，體重61公斤以上；種公羊體高81公分以上，體重則在85公斤以上。純種撒能偶而也可能生出黑色或其他毛色的小羊，在美國稱為黑貂(Sable)，部分美國的羊農正準備以此育成另一個新品種。撒能羊群中常出現先天無角的羊隻，當公、母羊都先天無角時，後代出現陰陽體或間性(intersex)的機會很高，這種羊隻外陰部小，但陰蒂突出明顯，外陰部與肛門之間的距離比正常母羊大，生殖道發育不全，在體內卵巢部位常出現睪丸組織，大部分沒有生育能力，因此在選留種羊時，母羊可允許無角，公羊量以選留先天有角者為宜。撒能母羊泌乳量高且泌乳期長，305天的平均產乳量約1，000公斤左右，溫帶地區年產2，000公斤者很平常，是乳羊品種中產乳量最高者，目前羊乳產量的世界記錄保持者為一頭名為Osory Snowgoose的澳洲撒能母羊，第二產的泌乳量高達3，582 公斤/365天，因此，撒能羊有乳羊中的""荷蘭牛""之稱。乳脂率均為3.5%，乳蛋白3.0~3.2%能羊的泌乳量雖高，但耐熱性及耐粗性較差，適合比較集約的飼養管理。臺灣的撒能羊早期由日本引進，近十年來也有部分自紐西蘭及澳洲進口，但仍以自美國進口的數量最多。",溫馴，比其他乳羊品種安靜沉穩，很少有嚴重打鬥、欺侮同伴及跳欄的情形發生,210
3月5日,撒能母羊和種公羊的體高和體重標準是多少？,"撒能(Saanen)：撒能為原產於瑞士Saanen Vally的大型羊種，也是世界上頭數最多的乳羊品種。全身被毛為白色或乳白色。皮膚為粉紅或黃褐色，有些羊隻在乳房、眼、耳及鼻部附近的皮膚有黑色斑點出現，但在品種登錄上仍可被接受。在熱帶地區戶外飼養的羊隻，有色皮膚可以抗紫外線避免烈日曬傷，因此，黃褐色的膚色已成為現今澳洲撒能品種選拔的項目之一。撒能羊的兩耳直立並略向前傾，鼻裸平直或略凹，有角或角，頸部常有兩條肉垂，性情溫馴，比其他乳羊品種安靜沉穩，彼此間很少有嚴重打鬥、欺侮同伴及跳欄的情形發生。公母羊均可能有，在溫帶地區的撒能羊常見背部及大腿部有很長的毛髮，公羊在前額也有瀏海。長毛羊隻一般在進口到臺灣之後會有不同程度的換毛現象，以適應亞熱帶氣候。成年母羊體高(耆甲高)至少76公分以上，體重61公斤以上；種公羊體高81公分以上，體重則在85公斤以上。純種撒能偶而也可能生出黑色或其他毛色的小羊，在美國稱為黑貂(Sable)，部分美國的羊農正準備以此育成另一個新品種。撒能羊群中常出現先天無角的羊隻，當公、母羊都先天無角時，後代出現陰陽體或間性(intersex)的機會很高，這種羊隻外陰部小，但陰蒂突出明顯，外陰部與肛門之間的距離比正常母羊大，生殖道發育不全，在體內卵巢部位常出現睪丸組織，大部分沒有生育能力，因此在選留種羊時，母羊可允許無角，公羊量以選留先天有角者為宜。撒能母羊泌乳量高且泌乳期長，305天的平均產乳量約1，000公斤左右，溫帶地區年產2，000公斤者很平常，是乳羊品種中產乳量最高者，目前羊乳產量的世界記錄保持者為一頭名為Osory Snowgoose的澳洲撒能母羊，第二產的泌乳量高達3，582 公斤/365天，因此，撒能羊有乳羊中的""荷蘭牛""之稱。乳脂率均為3.5%，乳蛋白3.0~3.2%能羊的泌乳量雖高，但耐熱性及耐粗性較差，適合比較集約的飼養管理。臺灣的撒能羊早期由日本引進，近十年來也有部分自紐西蘭及澳洲進口，但仍以自美國進口的數量最多。",成年母羊體高至少76公分，體重61公斤以上；公羊體高81公分以上，體重85公斤以上,326
3月6日,撒能羊的泌乳量和泌乳期如何？,"撒能(Saanen)：撒能為原產於瑞士Saanen Vally的大型羊種，也是世界上頭數最多的乳羊品種。全身被毛為白色或乳白色。皮膚為粉紅或黃褐色，有些羊隻在乳房、眼、耳及鼻部附近的皮膚有黑色斑點出現，但在品種登錄上仍可被接受。在熱帶地區戶外飼養的羊隻，有色皮膚可以抗紫外線避免烈日曬傷，因此，黃褐色的膚色已成為現今澳洲撒能品種選拔的項目之一。撒能羊的兩耳直立並略向前傾，鼻裸平直或略凹，有角或角，頸部常有兩條肉垂，性情溫馴，比其他乳羊品種安靜沉穩，彼此間很少有嚴重打鬥、欺侮同伴及跳欄的情形發生。公母羊均可能有，在溫帶地區的撒能羊常見背部及大腿部有很長的毛髮，公羊在前額也有瀏海。長毛羊隻一般在進口到臺灣之後會有不同程度的換毛現象，以適應亞熱帶氣候。成年母羊體高(耆甲高)至少76公分以上，體重61公斤以上；種公羊體高81公分以上，體重則在85公斤以上。純種撒能偶而也可能生出黑色或其他毛色的小羊，在美國稱為黑貂(Sable)，部分美國的羊農正準備以此育成另一個新品種。撒能羊群中常出現先天無角的羊隻，當公、母羊都先天無角時，後代出現陰陽體或間性(intersex)的機會很高，這種羊隻外陰部小，但陰蒂突出明顯，外陰部與肛門之間的距離比正常母羊大，生殖道發育不全，在體內卵巢部位常出現睪丸組織，大部分沒有生育能力，因此在選留種羊時，母羊可允許無角，公羊量以選留先天有角者為宜。撒能母羊泌乳量高且泌乳期長，305天的平均產乳量約1，000公斤左右，溫帶地區年產2，000公斤者很平常，是乳羊品種中產乳量最高者，目前羊乳產量的世界記錄保持者為一頭名為Osory Snowgoose的澳洲撒能母羊，第二產的泌乳量高達3，582 公斤/365天，因此，撒能羊有乳羊中的""荷蘭牛""之稱。乳脂率均為3.5%，乳蛋白3.0~3.2%能羊的泌乳量雖高，但耐熱性及耐粗性較差，適合比較集約的飼養管理。臺灣的撒能羊早期由日本引進，近十年來也有部分自紐西蘭及澳洲進口，但仍以自美國進口的數量最多。","泌乳量高且泌乳期長，305天的平均產乳量約1,000公斤，年產2,000公斤在溫帶地區很平常",593
3月7日,撒能羊的乳脂率和乳蛋白率分別是多少？,"撒能(Saanen)：撒能為原產於瑞士Saanen Vally的大型羊種，也是世界上頭數最多的乳羊品種。全身被毛為白色或乳白色。皮膚為粉紅或黃褐色，有些羊隻在乳房、眼、耳及鼻部附近的皮膚有黑色斑點出現，但在品種登錄上仍可被接受。在熱帶地區戶外飼養的羊隻，有色皮膚可以抗紫外線避免烈日曬傷，因此，黃褐色的膚色已成為現今澳洲撒能品種選拔的項目之一。撒能羊的兩耳直立並略向前傾，鼻裸平直或略凹，有角或角，頸部常有兩條肉垂，性情溫馴，比其他乳羊品種安靜沉穩，彼此間很少有嚴重打鬥、欺侮同伴及跳欄的情形發生。公母羊均可能有，在溫帶地區的撒能羊常見背部及大腿部有很長的毛髮，公羊在前額也有瀏海。長毛羊隻一般在進口到臺灣之後會有不同程度的換毛現象，以適應亞熱帶氣候。成年母羊體高(耆甲高)至少76公分以上，體重61公斤以上；種公羊體高81公分以上，體重則在85公斤以上。純種撒能偶而也可能生出黑色或其他毛色的小羊，在美國稱為黑貂(Sable)，部分美國的羊農正準備以此育成另一個新品種。撒能羊群中常出現先天無角的羊隻，當公、母羊都先天無角時，後代出現陰陽體或間性(intersex)的機會很高，這種羊隻外陰部小，但陰蒂突出明顯，外陰部與肛門之間的距離比正常母羊大，生殖道發育不全，在體內卵巢部位常出現睪丸組織，大部分沒有生育能力，因此在選留種羊時，母羊可允許無角，公羊量以選留先天有角者為宜。撒能母羊泌乳量高且泌乳期長，305天的平均產乳量約1，000公斤左右，溫帶地區年產2，000公斤者很平常，是乳羊品種中產乳量最高者，目前羊乳產量的世界記錄保持者為一頭名為Osory Snowgoose的澳洲撒能母羊，第二產的泌乳量高達3，582 公斤/365天，因此，撒能羊有乳羊中的""荷蘭牛""之稱。乳脂率均為3.5%，乳蛋白3.0~3.2%能羊的泌乳量雖高，但耐熱性及耐粗性較差，適合比較集約的飼養管理。臺灣的撒能羊早期由日本引進，近十年來也有部分自紐西蘭及澳洲進口，但仍以自美國進口的數量最多。",乳脂率3.5%，乳蛋白3.0~3.2%,739
3月8日,撒能羊適合哪種飼養管理方式？,"撒能(Saanen)：撒能為原產於瑞士Saanen Vally的大型羊種，也是世界上頭數最多的乳羊品種。全身被毛為白色或乳白色。皮膚為粉紅或黃褐色，有些羊隻在乳房、眼、耳及鼻部附近的皮膚有黑色斑點出現，但在品種登錄上仍可被接受。在熱帶地區戶外飼養的羊隻，有色皮膚可以抗紫外線避免烈日曬傷，因此，黃褐色的膚色已成為現今澳洲撒能品種選拔的項目之一。撒能羊的兩耳直立並略向前傾，鼻裸平直或略凹，有角或角，頸部常有兩條肉垂，性情溫馴，比其他乳羊品種安靜沉穩，彼此間很少有嚴重打鬥、欺侮同伴及跳欄的情形發生。公母羊均可能有，在溫帶地區的撒能羊常見背部及大腿部有很長的毛髮，公羊在前額也有瀏海。長毛羊隻一般在進口到臺灣之後會有不同程度的換毛現象，以適應亞熱帶氣候。成年母羊體高(耆甲高)至少76公分以上，體重61公斤以上；種公羊體高81公分以上，體重則在85公斤以上。純種撒能偶而也可能生出黑色或其他毛色的小羊，在美國稱為黑貂(Sable)，部分美國的羊農正準備以此育成另一個新品種。撒能羊群中常出現先天無角的羊隻，當公、母羊都先天無角時，後代出現陰陽體或間性(intersex)的機會很高，這種羊隻外陰部小，但陰蒂突出明顯，外陰部與肛門之間的距離比正常母羊大，生殖道發育不全，在體內卵巢部位常出現睪丸組織，大部分沒有生育能力，因此在選留種羊時，母羊可允許無角，公羊量以選留先天有角者為宜。撒能母羊泌乳量高且泌乳期長，305天的平均產乳量約1，000公斤左右，溫帶地區年產2，000公斤者很平常，是乳羊品種中產乳量最高者，目前羊乳產量的世界記錄保持者為一頭名為Osory Snowgoose的澳洲撒能母羊，第二產的泌乳量高達3，582 公斤/365天，因此，撒能羊有乳羊中的""荷蘭牛""之稱。乳脂率均為3.5%，乳蛋白3.0~3.2%能羊的泌乳量雖高，但耐熱性及耐粗性較差，適合比較集約的飼養管理。臺灣的撒能羊早期由日本引進，近十年來也有部分自紐西蘭及澳洲進口，但仍以自美國進口的數量最多。",適合比較集約的飼養管理,780
3月9日,近十年來臺灣從哪些國家引進撒能羊？,"撒能(Saanen)：撒能為原產於瑞士Saanen Vally的大型羊種，也是世界上頭數最多的乳羊品種。全身被毛為白色或乳白色。皮膚為粉紅或黃褐色，有些羊隻在乳房、眼、耳及鼻部附近的皮膚有黑色斑點出現，但在品種登錄上仍可被接受。在熱帶地區戶外飼養的羊隻，有色皮膚可以抗紫外線避免烈日曬傷，因此，黃褐色的膚色已成為現今澳洲撒能品種選拔的項目之一。撒能羊的兩耳直立並略向前傾，鼻裸平直或略凹，有角或角，頸部常有兩條肉垂，性情溫馴，比其他乳羊品種安靜沉穩，彼此間很少有嚴重打鬥、欺侮同伴及跳欄的情形發生。公母羊均可能有，在溫帶地區的撒能羊常見背部及大腿部有很長的毛髮，公羊在前額也有瀏海。長毛羊隻一般在進口到臺灣之後會有不同程度的換毛現象，以適應亞熱帶氣候。成年母羊體高(耆甲高)至少76公分以上，體重61公斤以上；種公羊體高81公分以上，體重則在85公斤以上。純種撒能偶而也可能生出黑色或其他毛色的小羊，在美國稱為黑貂(Sable)，部分美國的羊農正準備以此育成另一個新品種。撒能羊群中常出現先天無角的羊隻，當公、母羊都先天無角時，後代出現陰陽體或間性(intersex)的機會很高，這種羊隻外陰部小，但陰蒂突出明顯，外陰部與肛門之間的距離比正常母羊大，生殖道發育不全，在體內卵巢部位常出現睪丸組織，大部分沒有生育能力，因此在選留種羊時，母羊可允許無角，公羊量以選留先天有角者為宜。撒能母羊泌乳量高且泌乳期長，305天的平均產乳量約1，000公斤左右，溫帶地區年產2，000公斤者很平常，是乳羊品種中產乳量最高者，目前羊乳產量的世界記錄保持者為一頭名為Osory Snowgoose的澳洲撒能母羊，第二產的泌乳量高達3，582 公斤/365天，因此，撒能羊有乳羊中的""荷蘭牛""之稱。乳脂率均為3.5%，乳蛋白3.0~3.2%能羊的泌乳量雖高，但耐熱性及耐粗性較差，適合比較集約的飼養管理。臺灣的撒能羊早期由日本引進，近十年來也有部分自紐西蘭及澳洲進口，但仍以自美國進口的數量最多。",自紐西蘭及澳洲進口，但以自美國進口的數量最多,814
4月1日,吐根堡乳羊的原產地是哪裡？,吐根堡(Toggenburg)：吐根堡原產於瑞士，於在Obertg-genburg地區的數量最多，因此而命名。吐根堡的毛色固定，全身毛色容許由淺咖啡至深巧克力色之變化，但臉部兩側自耳根至鼻尖須各有一白色條紋，耳朵、四滕蓋以下、頸部肉垂附著處為白色，尾根兩側的臀部各有一塊倒三角型的白色區塊。白色部分若呈現乳油色可被接受，但仍以白色為宜。土根堡耳朵直立、毛髮長短不一，有些羊隻在背部、下腹部及大腿部有長毛出現。體型較其他品種略短小，屬中型品種，母羊體高至少66公分以上，體重55公斤以上；公羊體高則至少71公分以上，體重70公斤以上。吐根堡的乳房與體壁附著緊實，乳型呈飽滿的圓球形，泌乳期長，有些母羊在產後沒有再配種的情況下，可連續榨乳達兩年。因能適應多種氣候環境，產乳量比較不受緯度及季節的影響。305天均產乳量約700~900公斤，羊乳品質佳，適合生產乾格(起司)。,瑞士Obertoggenburg地區,22
